doctor_id,specialty,scheduled_date,hour_of_day,day_of_week,week_of_year,is_holiday,is_day_after_holiday,is_ramadan,season,patient_count,lag_1w,lag_2w,roll_4w_avg
1,general,2024-01-20,9,5,3,False,False,False,flu_season,2,2.0,2.0,2.909090909090909
1,general,2024-01-20,10,5,3,False,False,False,flu_season,4,2.0,,2.7142857142857144
1,general,2024-01-20,11,5,3,False,False,False,flu_season,1,1.0,4.0,2.4
1,general,2024-01-20,12,5,3,False,False,False,flu_season,1,1.0,,2.5
1,general,2024-01-20,13,5,3,False,False,False,flu_season,2,1.0,1.0,1.6
1,general,2024-01-20,14,5,3,False,False,False,flu_season,3,2.0,1.0,2.111111111111111
1,general,2024-01-20,16,5,3,False,False,False,flu_season,2,,1.0,2.0
1,general,2024-01-21,10,6,3,False,False,False,flu_season,1,,,2.5
1,general,2024-01-21,11,6,3,False,False,False,flu_season,1,,,2.272727272727273
1,general,2024-01-21,13,6,3,False,False,False,flu_season,1,,,1.8181818181818181
1,general,2024-01-21,14,6,3,False,False,False,flu_season,1,,1.0,2.1
1,general,2024-01-22,9,0,4,False,False,False,flu_season,4,3.0,1.0,2.8333333333333335
1,general,2024-01-22,10,0,4,False,False,False,flu_season,1,3.0,4.0,2.4444444444444446
1,general,2024-01-22,11,0,4,False,False,False,flu_season,2,3.0,3.0,2.3333333333333335
1,general,2024-01-22,12,0,4,False,False,False,flu_season,4,2.0,1.0,2.3333333333333335
1,general,2024-01-22,14,0,4,False,False,False,flu_season,2,2.0,5.0,2.0
1,general,2024-01-22,15,0,4,False,False,False,flu_season,6,4.0,7.0,2.9166666666666665
1,general,2024-01-22,16,0,4,False,False,False,flu_season,5,2.0,3.0,1.9090909090909092
1,general,2024-01-22,17,0,4,False,False,False,flu_season,2,3.0,4.0,3.8
1,general,2024-01-22,18,0,4,False,False,False,flu_season,2,2.0,4.0,1.5
1,general,2024-01-23,9,1,4,False,False,False,flu_season,2,2.0,7.0,2.6923076923076925
1,general,2024-01-23,10,1,4,False,False,False,flu_season,3,2.0,1.0,2.5
1,general,2024-01-23,11,1,4,False,False,False,flu_season,4,1.0,2.0,2.230769230769231
1,general,2024-01-23,12,1,4,False,False,False,flu_season,2,1.0,,2.3
1,general,2024-01-23,13,1,4,False,False,False,flu_season,1,,2.0,1.75
1,general,2024-01-23,15,1,4,False,False,False,flu_season,1,1.0,1.0,2.8461538461538463
1,general,2024-01-23,16,1,4,False,False,False,flu_season,2,3.0,1.0,1.9166666666666667
1,general,2024-01-23,17,1,4,False,False,False,flu_season,2,3.0,4.0,3.5454545454545454
1,general,2024-01-23,18,1,4,False,False,False,flu_season,3,5.0,1.0,1.7272727272727273
1,general,2024-01-23,19,1,4,False,False,False,flu_season,3,2.0,1.0,1.8571428571428572
1,general,2024-01-24,9,2,4,False,False,False,flu_season,2,5.0,4.0,2.7142857142857144
1,general,2024-01-24,10,2,4,False,False,False,flu_season,2,4.0,3.0,2.4545454545454546
1,general,2024-01-24,11,2,4,False,False,False,flu_season,3,1.0,2.0,2.142857142857143
1,general,2024-01-24,12,2,4,False,False,False,flu_season,1,5.0,1.0,2.1818181818181817
1,general,2024-01-24,14,2,4,False,False,False,flu_season,5,,2.0,2.0
1,general,2024-01-24,15,2,4,False,False,False,flu_season,3,4.0,3.0,2.7142857142857144
1,general,2024-01-24,16,2,4,False,False,False,flu_season,1,3.0,3.0,2.0
1,general,2024-01-24,17,2,4,False,False,False,flu_season,3,3.0,4.0,3.5
1,general,2024-01-24,18,2,4,False,False,False,flu_season,5,2.0,1.0,1.75
1,general,2024-01-25,9,3,4,False,False,False,flu_season,2,,1.0,2.6666666666666665
1,general,2024-01-25,10,3,4,False,False,False,flu_season,5,5.0,1.0,2.5833333333333335
1,general,2024-01-25,11,3,4,False,False,False,flu_season,2,2.0,2.0,2.1333333333333333
1,general,2024-01-25,12,3,4,False,False,False,flu_season,2,1.0,4.0,2.4166666666666665
1,general,2024-01-25,13,3,4,False,False,False,flu_season,1,5.0,2.0,1.6923076923076923
1,general,2024-01-25,14,3,4,False,False,False,flu_season,2,4.0,2.0,2.0
1,general,2024-01-25,15,3,4,False,False,False,flu_season,3,2.0,4.0,2.8
1,general,2024-01-25,16,3,4,False,False,False,flu_season,3,4.0,2.0,2.0714285714285716
1,general,2024-01-25,18,3,4,False,False,False,flu_season,1,3.0,2.0,2.0
1,general,2024-01-25,19,3,4,False,False,False,flu_season,1,,3.0,1.75
1,general,2024-01-26,9,4,4,False,False,False,flu_season,4,3.0,3.0,2.8125
1,general,2024-01-26,10,4,4,False,False,False,flu_season,5,,,2.769230769230769
1,general,2024-01-26,11,4,4,False,False,False,flu_season,2,3.0,1.0,2.1875
1,general,2024-01-26,12,4,4,False,False,False,flu_season,3,3.0,1.0,2.3076923076923075
1,general,2024-01-26,13,4,4,False,False,False,flu_season,1,2.0,4.0,1.6428571428571428
1,general,2024-01-26,15,4,4,False,False,False,flu_season,3,,2.0,2.6875
1,general,2024-01-26,16,4,4,False,False,False,flu_season,1,1.0,1.0,2.2
1,general,2024-01-26,17,4,4,False,False,False,flu_season,2,4.0,1.0,3.4615384615384617
1,general,2024-01-27,9,5,4,False,False,False,flu_season,2,2.0,2.0,2.823529411764706
1,general,2024-01-27,10,5,4,False,False,False,flu_season,1,4.0,2.0,2.857142857142857
1,general,2024-01-27,11,5,4,False,False,False,flu_season,1,1.0,1.0,2.1176470588235294
1,general,2024-01-27,14,5,4,False,False,False,flu_season,1,3.0,2.0,2.0
1,general,2024-01-27,15,5,4,False,False,False,flu_season,3,,2.0,2.764705882352941
1,general,2024-01-27,16,5,4,False,False,False,flu_season,1,2.0,,2.125
1,general,2024-01-27,17,5,4,False,False,False,flu_season,1,,,3.4285714285714284
1,general,2024-01-27,18,5,4,False,False,False,flu_season,1,,,2.0
1,general,2024-01-27,19,5,4,False,False,False,flu_season,4,,2.0,1.7777777777777777
1,general,2024-01-28,15,6,4,False,False,False,flu_season,1,,1.0,2.7222222222222223
1,general,2024-01-28,17,6,4,False,False,False,flu_season,1,,,3.3333333333333335
1,general,2024-01-28,18,6,4,False,False,False,flu_season,1,,,2.066666666666667
1,general,2024-01-29,9,0,5,False,False,False,flu_season,2,4.0,3.0,2.7777777777777777
1,general,2024-01-29,10,0,5,False,False,False,flu_season,2,1.0,3.0,2.7333333333333334
1,general,2024-01-29,11,0,5,False,False,False,flu_season,6,2.0,3.0,2.0555555555555554
1,general,2024-01-29,12,0,5,False,False,False,flu_season,4,4.0,2.0,2.357142857142857
1,general,2024-01-29,13,0,5,False,False,False,flu_season,2,,1.0,1.8666666666666667
1,general,2024-01-29,14,0,5,False,False,False,flu_season,2,2.0,2.0,2.1333333333333333
1,general,2024-01-29,15,0,5,False,False,False,flu_season,3,6.0,4.0,2.8947368421052633
1,general,2024-01-29,16,0,5,False,False,False,flu_season,4,5.0,2.0,2.1176470588235294
1,general,2024-01-29,17,0,5,False,False,False,flu_season,2,2.0,3.0,3.375
1,general,2024-01-29,18,0,5,False,False,False,flu_season,3,2.0,2.0,2.125
1,general,2024-01-29,19,0,5,False,False,False,flu_season,2,,,1.7
1,general,2024-01-30,9,1,5,False,False,False,flu_season,3,2.0,2.0,2.8421052631578947
1,general,2024-01-30,10,1,5,False,False,False,flu_season,4,3.0,2.0,2.625
1,general,2024-01-30,11,1,5,False,False,False,flu_season,3,4.0,1.0,2.0526315789473686
1,general,2024-01-30,12,1,5,False,False,False,flu_season,3,2.0,1.0,2.2666666666666666
1,general,2024-01-30,14,1,5,False,False,False,flu_season,1,,2.0,2.1875
1,general,2024-01-30,16,1,5,False,False,False,flu_season,5,2.0,3.0,2.2777777777777777
1,general,2024-01-30,17,1,5,False,False,False,flu_season,1,2.0,3.0,3.2941176470588234
1,general,2024-01-30,18,1,5,False,False,False,flu_season,3,3.0,5.0,2.1176470588235294
1,general,2024-01-30,19,1,5,False,False,False,flu_season,3,3.0,2.0,1.7272727272727273
1,general,2024-01-31,9,2,5,False,False,False,flu_season,2,2.0,5.0,2.8
1,general,2024-01-31,10,2,5,False,False,False,flu_season,5,2.0,4.0,2.6470588235294117
1,general,2024-01-31,11,2,5,False,False,False,flu_season,1,3.0,1.0,2.15
1,general,2024-01-31,12,2,5,False,False,False,flu_season,1,1.0,5.0,2.375
1,general,2024-01-31,14,2,5,False,False,False,flu_season,3,5.0,,2.1176470588235294
1,general,2024-01-31,15,2,5,False,False,False,flu_season,3,3.0,4.0,2.8
1,general,2024-01-31,16,2,5,False,False,False,flu_season,2,1.0,3.0,2.263157894736842
1,general,2024-01-31,17,2,5,False,False,False,flu_season,4,3.0,3.0,3.2222222222222223
1,general,2024-01-31,18,2,5,False,False,False,flu_season,1,5.0,2.0,2.1666666666666665
1,general,2024-02-01,9,3,5,False,False,False,flu_season,3,2.0,,2.761904761904762
1,general,2024-02-01,10,3,5,False,False,False,flu_season,4,5.0,5.0,2.611111111111111
1,general,2024-02-01,12,3,5,False,False,False,flu_season,1,2.0,1.0,2.3529411764705883
1,general,2024-02-01,13,3,5,False,False,False,flu_season,5,1.0,5.0,1.875
1,general,2024-02-01,15,3,5,False,False,False,flu_season,1,3.0,2.0,2.8095238095238093
1,general,2024-02-01,16,3,5,False,False,False,flu_season,1,3.0,4.0,2.2
1,general,2024-02-01,18,3,5,False,False,False,flu_season,3,1.0,3.0,2.3157894736842106
1,general,2024-02-01,19,3,5,False,False,False,flu_season,4,1.0,,1.6666666666666667
1,general,2024-02-02,9,4,5,False,False,False,flu_season,4,4.0,3.0,2.727272727272727
1,general,2024-02-02,10,4,5,False,False,False,flu_season,1,5.0,,2.736842105263158
1,general,2024-02-02,11,4,5,False,False,False,flu_season,2,2.0,3.0,2.1904761904761907
1,general,2024-02-02,12,4,5,False,False,False,flu_season,4,3.0,3.0,2.2777777777777777
1,general,2024-02-02,14,4,5,False,False,False,flu_season,2,,,2.111111111111111
1,general,2024-02-02,16,4,5,False,False,False,flu_season,4,1.0,1.0,2.238095238095238
1,general,2024-02-02,17,4,5,False,False,False,flu_season,1,2.0,4.0,3.210526315789474
1,general,2024-02-02,18,4,5,False,False,False,flu_season,2,,3.0,2.25
1,general,2024-02-02,19,4,5,False,False,False,flu_season,2,,1.0,1.6153846153846154
1,general,2024-02-03,9,5,5,False,False,False,flu_season,3,2.0,2.0,2.782608695652174
1,general,2024-02-03,10,5,5,False,False,False,flu_season,6,1.0,4.0,2.85
1,general,2024-02-03,11,5,5,False,False,False,flu_season,1,1.0,1.0,2.1818181818181817
1,general,2024-02-03,15,5,5,False,False,False,flu_season,1,3.0,,2.8181818181818183
1,general,2024-02-03,17,5,5,False,False,False,flu_season,4,1.0,,3.15
1,general,2024-02-04,9,6,5,False,False,False,flu_season,1,,,2.75
1,general,2024-02-04,16,6,5,False,False,False,flu_season,1,,,2.1818181818181817
1,general,2024-02-04,19,6,5,False,False,False,flu_season,1,,,1.7142857142857142
1,general,2024-02-05,11,0,6,True,False,False,flu_season,1,6.0,2.0,2.1739130434782608
1,general,2024-02-06,9,1,6,False,True,False,flu_season,4,3.0,2.0,2.72
1,general,2024-02-06,10,1,6,False,True,False,flu_season,3,4.0,3.0,2.761904761904762
1,general,2024-02-06,11,1,6,False,True,False,flu_season,4,3.0,4.0,2.125
1,general,2024-02-06,12,1,6,False,True,False,flu_season,2,3.0,2.0,2.263157894736842
1,general,2024-02-06,13,1,6,False,True,False,flu_season,1,,1.0,1.8823529411764706
1,general,2024-02-06,14,1,6,False,True,False,flu_season,6,1.0,,2.263157894736842
1,general,2024-02-06,15,1,6,False,True,False,flu_season,3,,1.0,2.8260869565217392
1,general,2024-02-06,16,1,6,False,True,False,flu_season,5,5.0,2.0,2.130434782608696
1,general,2024-02-06,17,1,6,False,True,False,flu_season,4,1.0,2.0,3.0476190476190474
1,general,2024-02-06,18,1,6,False,True,False,flu_season,2,3.0,3.0,2.1904761904761907
1,general,2024-02-06,19,1,6,False,True,False,flu_season,1,3.0,3.0,1.6666666666666667
1,general,2024-02-07,10,2,6,False,False,False,flu_season,2,5.0,2.0,2.727272727272727
1,general,2024-02-07,11,2,6,False,False,False,flu_season,4,1.0,3.0,2.28
1,general,2024-02-07,12,2,6,False,False,False,flu_season,3,1.0,1.0,2.3
1,general,2024-02-07,13,2,6,False,False,False,flu_season,3,,,1.8333333333333333
1,general,2024-02-07,14,2,6,False,False,False,flu_season,1,3.0,5.0,2.25
1,general,2024-02-07,15,2,6,False,False,False,flu_season,3,3.0,3.0,2.8333333333333335
1,general,2024-02-07,16,2,6,False,False,False,flu_season,3,2.0,1.0,2.2083333333333335
1,general,2024-02-07,17,2,6,False,False,False,flu_season,2,4.0,3.0,2.9545454545454546
1,general,2024-02-07,18,2,6,False,False,False,flu_season,4,1.0,5.0,2.1363636363636362
1,general,2024-02-08,9,3,6,False,False,False,flu_season,1,3.0,2.0,2.730769230769231
1,general,2024-02-08,10,3,6,False,False,False,flu_season,3,4.0,5.0,2.782608695652174
1,general,2024-02-08,11,3,6,False,False,False,flu_season,2,,2.0,2.3076923076923075
1,general,2024-02-08,12,3,6,False,False,False,flu_season,2,1.0,2.0,2.380952380952381
1,general,2024-02-08,13,3,6,False,False,False,flu_season,1,5.0,1.0,1.7894736842105263
1,general,2024-02-08,14,3,6,False,False,False,flu_season,1,,2.0,2.1904761904761907
1,general,2024-02-08,15,3,6,False,False,False,flu_season,2,1.0,3.0,2.76
1,general,2024-02-08,16,3,6,False,False,False,flu_season,1,1.0,3.0,2.32
1,general,2024-02-08,17,3,6,False,False,False,flu_season,3,,,2.9130434782608696
1,general,2024-02-08,18,3,6,False,False,False,flu_season,1,3.0,1.0,2.1739130434782608
1,general,2024-02-08,19,3,6,False,False,False,flu_season,3,4.0,1.0,1.8125
1,general,2024-02-09,9,4,6,False,False,False,flu_season,1,4.0,4.0,2.7037037037037037
1,general,2024-02-09,10,4,6,False,False,False,flu_season,6,1.0,5.0,2.875
1,general,2024-02-09,11,4,6,False,False,False,flu_season,3,2.0,2.0,2.259259259259259
1,general,2024-02-09,12,4,6,False,False,False,flu_season,2,4.0,3.0,2.409090909090909
1,general,2024-02-09,14,4,6,False,False,False,flu_season,1,2.0,,2.1818181818181817
1,general,2024-02-09,15,4,6,False,False,False,flu_season,2,,3.0,2.769230769230769
1,general,2024-02-09,16,4,6,False,False,False,flu_season,4,4.0,1.0,2.3076923076923075
1,general,2024-02-09,17,4,6,False,False,False,flu_season,1,1.0,2.0,2.8333333333333335
1,general,2024-02-09,18,4,6,False,False,False,flu_season,1,2.0,,2.2083333333333335
1,general,2024-02-10,10,5,6,False,False,False,flu_season,2,6.0,1.0,2.92
1,general,2024-02-10,11,5,6,False,False,False,flu_season,2,1.0,1.0,2.25
1,general,2024-02-10,14,5,6,False,False,False,flu_season,3,,1.0,2.130434782608696
1,general,2024-02-10,15,5,6,False,False,False,flu_season,3,1.0,3.0,2.7777777777777777
1,general,2024-02-10,16,5,6,False,False,False,flu_season,2,,1.0,2.259259259259259
